artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode,lyrics
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6Jx4cGhWHewTcfKDJKguBQ,album,,2011-03-21,2011,day,0.515,0.696,6,-5.857,0,0.0313,0.0126,3.45e-4,0.0916,0.513,134.893,4ileLT7ldd2uX8bMemWqbm,https://api.spotify.com/v1/audio-analysis/4ileLT7ldd2uX8bMemWqbm,4,,,1,255240,FALSE,https://api.spotify.com/v1/tracks/4ileLT7ldd2uX8bMemWqbm,FALSE,Life Is Simple in the Moonlight,https://p.scdn.co/mp3-preview/8f8c27a7659950b615df49cb6af71259c40676bf?cid=5d531eb87ca340cb8e8e1faad7bed4fa,10,track,spotify:track:4ileLT7ldd2uX8bMemWqbm,https://open.spotify.com/track/4ileLT7ldd2uX8bMemWqbm,Angles,F#,minor,F# minor,"Animals on TV singing about some pain that they once felt There's no one I disapprove of more or root for more than myself I wanted to pretend that it was better, better, better on the phone I didn't wanna tell you I was jealous, jealous, jealous and alone So we talk about ourselves in hell To forget the love we never felt All the old jokes that work so well Universal truth was a moment's lie Don't try to stop us Don't try to stop us Don't try to stop us Get out of the way Got to get to climb your tree in the light of the living ghost I see She sees her father in that old man's eyes while secretly he stares at her thighs Animals on TV singing about some pain they felt at some point I didn't wanna tell you I was jealous, jealous, jealous, what's the point? As I watch the velvet drapes appear And the door was closed for forty years As we hide what we don't wanna hear As we hide what's really in our ears He is coming from a part of hell Where lightning blue eyes don't go down well He can tell that we're oblivious It's addiction of routine as well Making fools out of the best of us Making robots of the rest of us Innocence itself in America today Is a crime just like Cornel West might say Don't try to stop us Don't try to stop us Don't try to stop us Get out of the way"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.631,0.905,11,-2.44,1,0.0325,0.0328,0.528,0.125,0.969,120.52,5LXDkzoej7blL7PbNM1Zin,https://api.spotify.com/v1/audio-analysis/5LXDkzoej7blL7PbNM1Zin,4,,,1,189226,FALSE,https://api.spotify.com/v1/tracks/5LXDkzoej7blL7PbNM1Zin,FALSE,You Only Live Once,https://p.scdn.co/mp3-preview/e5c8caf7671d950833bc4b13f9fe0f695a5faec3?cid=5d531eb87ca340cb8e8e1faad7bed4fa,1,track,spotify:track:5LXDkzoej7blL7PbNM1Zin,https://open.spotify.com/track/5LXDkzoej7blL7PbNM1Zin,First Impressions Of Earth,B,major,B major,"Some people think they're always right Others are quiet and uptight Others, they seem so very nice-nice-nice-nice, oh Inside they might feel sad and wrong, oh no Twenty-nine different attributes Only seven that you like, oh Twenty ways to see the world, oh And twenty ways to start a fight, oh Oh, don't, don't, don't get up! I can't see the sunshine I'll be waiting for you, baby 'Cause I'm through Sit me down! Shut me up I'll calm down And I'll get along with you Oh, men don't notice what they got Oh, women think of that a lot One thousand ways to please your man, oh Not even one requires a plan, I know And countless odd religions too It doesn't matter which you choose, oh no One stubborn way to turn your back, oh This I've tried and now refuse, oh Oh, don't, don't, don't get up! I can't see the sunshine Oh, I'll be waiting for you, baby 'Cause I'm through Sit me down! Shut me up I'll calm down And I'll get along with you, alright Shut me up Shut me up And I'll get along with you"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.458,0.983,2,-2.369,0,0.123,0.00179,0.013,0.0736,0.59,155.006,0VDISk30jGCQIuTYL5SUjC,https://api.spotify.com/v1/audio-analysis/0VDISk30jGCQIuTYL5SUjC,4,,,1,194573,FALSE,https://api.spotify.com/v1/tracks/0VDISk30jGCQIuTYL5SUjC,FALSE,Juicebox,https://p.scdn.co/mp3-preview/26f577fcefb322b6a0c77ef7cfff9e776d5cdc74?cid=5d531eb87ca340cb8e8e1faad7bed4fa,2,track,spotify:track:0VDISk30jGCQIuTYL5SUjC,https://open.spotify.com/track/0VDISk30jGCQIuTYL5SUjC,First Impressions Of Earth,D,minor,D minor,"Everybody sees me, but it's not that easy Standing in the light field, standing in the light field Waiting for some action, waiting for some action over Why won't you come over here? Why won't you come over here? We got a city to love Why won't you come over here? We got a city to love Old time grudges Will die so slowly I know you miss the Way I saw you You're cold, you're so cold You're so cold, you're so cold Nobody can see me, everything's too easy Standing in the light field, standing in the light field Waiting for some actress, waiting for some actress to say ""Why won't you come over here?"" Why won't you come over here? We got a city to love Why won't you come over here? We got a city to love Old time love song Will die so swiftly You never trust me For a while, it was nice, but it's time to say bye I'm cold, you're so cold You're so cold, you're so cold No-no-no, cold, you're so cold You're so cold, you're so cold Oh no-no-no-no, cold, you're so cold You're so cold, you're so cold No, no, you're so cold"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.422,0.867,8,-5.101,1,0.0392,3.34e-6,0.828,0.37,0.121,140.051,1tL9BlwnZjLmmTprYVZz3c,https://api.spotify.com/v1/audio-analysis/1tL9BlwnZjLmmTprYVZz3c,4,,,1,206173,FALSE,https://api.spotify.com/v1/tracks/1tL9BlwnZjLmmTprYVZz3c,FALSE,Heart In a Cage,https://p.scdn.co/mp3-preview/23c2c53dbdb97775716c7c79d0353b00a064fe7a?cid=5d531eb87ca340cb8e8e1faad7bed4fa,3,track,spotify:track:1tL9BlwnZjLmmTprYVZz3c,https://open.spotify.com/track/1tL9BlwnZjLmmTprYVZz3c,First Impressions Of Earth,G#,major,G# major,"Well, I don't feel better when I'm fucking around And I don't write better when I'm stuck in the ground So don't teach me a lesson 'cause I've already learned Yeah, the sun will be shining and my children will burn Oh, the heart beats in its cage I don't want what you want, I don't feel what you feel See, I'm stuck in a city but I belong in a field Yeah, we got left, left, left, left, left, left, left Now it's three in the morning and you're eating alone Oh, the heart beats in its cage All our friends, they're laughing at us All of those you loved, you mistrust Help me, I'm just not quite myself Look around, there's no one else left I went to the concert and I fought through the crowd Guess I got too excited when I thought you were around Oh, he gets left, left, left, left, left, left, left And I'm sorry you were thinking I would steal your fire Oh, the heart beats in its cage Yes, the heart beats in its cage And the heart beats in its cage"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.41,0.863,9,-3.898,1,0.0388,0.00131,0.165,0.104,0.54,136.073,2vnxnG6NaFeMIB0QEiLi9A,https://api.spotify.com/v1/audio-analysis/2vnxnG6NaFeMIB0QEiLi9A,5,,,1,208133,FALSE,https://api.spotify.com/v1/tracks/2vnxnG6NaFeMIB0QEiLi9A,FALSE,Razorblade,https://p.scdn.co/mp3-preview/e0e92ef9fb36d785b097f98f8d83fe633b09cbf9?cid=5d531eb87ca340cb8e8e1faad7bed4fa,4,track,spotify:track:2vnxnG6NaFeMIB0QEiLi9A,https://open.spotify.com/track/2vnxnG6NaFeMIB0QEiLi9A,First Impressions Of Earth,A,major,A major,"Oh, the razorblade, that's what I call love I bet you'd pick it up and mess around with it if I put it down It gets extremely complicated Anything to forget everything You've got to take me out at least once a week Whether I'm in your arms or I'm at your feet I know exactly what you're thinking You won't say it now, but in your heart it's loud ""Oh no, my feelings are more important than yours Oh, drop dead, I don't care, I won't worry,"" there you go Oh, the razorblade, wish it would snap this rope The world is in your hand or it's at your throat At times it's not that complicated Anything to forget everything He would never talk but he was not shy She was a street-smart girl but she could not lie They were perfect for each other Say it now, 'cause in your heart it's loud ""Oh no, my feelings are more important than yours Oh, drop dead, I don't care, I won't worry,"" hey (I loved you Before I saw you) Sweetheart, your feelings are more important, of course Of course Everyone that wanted everything that we would take from them I don't wanna know, I don't wanna know Tell me, tell me, tell me, tell me, no, don't, okay"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.609,0.818,10,-2.305,1,0.0317,0.00425,8.98e-5,0.098,0.564,108.992,1dVoIrSuftPXA8cqtp3Zhl,https://api.spotify.com/v1/audio-analysis/1dVoIrSuftPXA8cqtp3Zhl,4,,,1,276506,FALSE,https://api.spotify.com/v1/tracks/1dVoIrSuftPXA8cqtp3Zhl,FALSE,On the Other Side,https://p.scdn.co/mp3-preview/0d77517b394e4ed92cc1d3e785c1c2d612083139?cid=5d531eb87ca340cb8e8e1faad7bed4fa,5,track,spotify:track:1dVoIrSuftPXA8cqtp3Zhl,https://open.spotify.com/track/1dVoIrSuftPXA8cqtp3Zhl,First Impressions Of Earth,A#,major,A# major,"I'm tired of everyone I know Of everyone I see On the street and on TV, yeah On the other side, on the other side Nobody's waiting for me on the other side I hate them all, I hate them all I hate myself for hating them So I'll drink some more, I love them all I'll drink even more, I'll hate them even more than I did before On the other side, on the other side Nobody's waiting for me on the other side I remember when you came You taught me how to sing Now, it seems so far away You taught me how to sing I'm tired of being So judgmental of everyone I will not go to sleep, I will train my eyes to see That my mind is as blind as a branch on a tree On the other side, on the other side I know what's waiting for me on the other side On the other side, on the other side I know you're waiting for me on the other side"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.425,0.816,4,-3.719,0,0.0383,1.96e-5,0.508,0.362,0.157,141.98,01amrdkbJjtI16GHorgtUd,https://api.spotify.com/v1/audio-analysis/01amrdkbJjtI16GHorgtUd,4,,,1,259026,FALSE,https://api.spotify.com/v1/tracks/01amrdkbJjtI16GHorgtUd,FALSE,Vision of Division,https://p.scdn.co/mp3-preview/d09c2a5e328ccbb20e15d50db522af291c71b95e?cid=5d531eb87ca340cb8e8e1faad7bed4fa,6,track,spotify:track:01amrdkbJjtI16GHorgtUd,https://open.spotify.com/track/01amrdkbJjtI16GHorgtUd,First Impressions Of Earth,E,minor,E minor,"Sing me a song, you could be Tell me a tale, just like me Don't turn it my way, happy and free I'll turn it to shit, happy and free, oh All that I do is wait for you All that I do is wait for you I can't get along with all your friends Don't know how to act, that's all there is Why do I accept the things you say? You know what to change but not in what way How long must I wait? How long must I wait? How long must I wait? How long must I wait? How long must I wait? I am not you, we could have I'm almost through, great success It's about time, such a success That you came through, at no expense, oh Oh, all that I do is wait for you All that I do is wait for you I can't get away from all your friends I'm not coming back, that's all there is Why do I accept the things you say? You know what to change but not in what way How long must I wait? How long must I wait? How long must I wait? How long must I wait? How long must I wait?"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.368,0.322,8,-9.733,1,0.0348,0.559,0.839,0.144,0.453,131.589,69juCRF1qpzto2to5KvXX6,https://api.spotify.com/v1/audio-analysis/69juCRF1qpzto2to5KvXX6,4,,,1,189973,FALSE,https://api.spotify.com/v1/tracks/69juCRF1qpzto2to5KvXX6,FALSE,Ask Me Anything,https://p.scdn.co/mp3-preview/ca8f30c1b50b15643fceb00a8f873458edcee7bd?cid=5d531eb87ca340cb8e8e1faad7bed4fa,7,track,spotify:track:69juCRF1qpzto2to5KvXX6,https://open.spotify.com/track/69juCRF1qpzto2to5KvXX6,First Impressions Of Earth,G#,major,G# major,"Right, wrong, what to do—someday, it will come to you Hostile Indians, we named a summer camp for you I've got nothing to say, I've got nothing to say I've got nothing to say, I've got nothing to say I've got nothing to say, I've got nothing to say I've got nothing to say, I'm in utter dismay, I've got nothing to say Harmless children, we named our soldiers after you Don't be a coconut, God is trying to talk to you We could drag it out, but that's for other bands to do I've got nothing to say, I've got nothing to say I've got nothing to say, I've got nothing to say I've got nothing to give, got no reason to live But I will fight to survive, I've got nothing to hide, wish I wasn't so shy I'd like to watch, I'd like to read I'd like a part, I'd like the lead But I've got nothing to say, I've got nothing to say I've got nothing to say, I've got nothing to say I've got nothing to give, got no reason to live Oh, I'll kill to survive, I've got nothing to hide, wish I wasn't so shy"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.38,0.876,11,-4.17,1,0.043,0.0028,0.259,0.0698,0.598,140.055,5lJQaxMMwdbGyZbsDAQWBN,https://api.spotify.com/v1/audio-analysis/5lJQaxMMwdbGyZbsDAQWBN,4,,,1,213200,FALSE,https://api.spotify.com/v1/tracks/5lJQaxMMwdbGyZbsDAQWBN,FALSE,Electricityscape,https://p.scdn.co/mp3-preview/04482817824aa072158cca94e7e141476cc8edbc?cid=5d531eb87ca340cb8e8e1faad7bed4fa,8,track,spotify:track:5lJQaxMMwdbGyZbsDAQWBN,https://open.spotify.com/track/5lJQaxMMwdbGyZbsDAQWBN,First Impressions Of Earth,B,major,B major,"Oh, with strangers to impress so near Old friends don't realize I'm here I wish two drinks were always in me I'd pretend I had the perfect ear Take me to the water Make me understand that I was wrong For me, tomorrow is my first day So please, don't tempt me in the wrong way It's almost after midnight I can see the city lights, we're here Change your mind tonight You belong to the city now And you're closer now, I know You belong on the radio Well, I swear I'll give it back tomorrow But for now I think that I'll just borrow All the chords from that song And all the words from that other song I heard yesterday Change your mind, tonight You belong to the city now And you're closer now, I know You belong on the radio I will not disturb you I was just returning you the compliment"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.506,0.803,6,-4.991,1,0.0382,0.00113,0.765,0.164,0.927,120.175,5BKoY5TnITuVhMZrvpSzy2,https://api.spotify.com/v1/audio-analysis/5BKoY5TnITuVhMZrvpSzy2,4,,,1,228733,FALSE,https://api.spotify.com/v1/tracks/5BKoY5TnITuVhMZrvpSzy2,FALSE,Killing Lies,https://p.scdn.co/mp3-preview/4a7e17249d653e8956a72a9edd39212bddfa7ed1?cid=5d531eb87ca340cb8e8e1faad7bed4fa,9,track,spotify:track:5BKoY5TnITuVhMZrvpSzy2,https://open.spotify.com/track/5BKoY5TnITuVhMZrvpSzy2,First Impressions Of Earth,F#,major,F# major,"Say a prayer now, don't be scared now You don't want trouble, well, we might get some We might get some, it's troublesome But don't you worry, you can help me Killing lies, killing lies Killing lies, killing lies First you're worried, then you're hurried Don't think that everything is gonna stay the same, that's impossible Before I let you go, let me look at you Don't you worry, you will help me Killing lies, killing lies Killing lies, killing lies Oh yes, I noticed you, you are a friend of mine Oh yes, I noticed you, you are a friend of mine You're mine"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.434,0.918,8,-4.488,1,0.0576,3.17e-4,0.843,0.359,0.242,127.707,0fYeBCwhHVy0trsySisiiI,https://api.spotify.com/v1/audio-analysis/0fYeBCwhHVy0trsySisiiI,4,,,1,240466,FALSE,https://api.spotify.com/v1/tracks/0fYeBCwhHVy0trsySisiiI,FALSE,Fear of Sleep,https://p.scdn.co/mp3-preview/73a88a325074fe05dd2a8d81aa3ca49672134c0e?cid=5d531eb87ca340cb8e8e1faad7bed4fa,10,track,spotify:track:0fYeBCwhHVy0trsySisiiI,https://open.spotify.com/track/0fYeBCwhHVy0trsySisiiI,First Impressions Of Earth,G#,major,G# major,"How did anybody find out where I was? How did anybody find that out? I was hiding from the world, I was a squirrel But you chopped down my tree to get my fur Fear of sleep, fear of sleep, the fear of sleep Fear of sleep, fear of sleep, fear of sleep Oh, fear of sleep, can't you wait? I'm not done Fear of sleep, here you come Fall asleep, fall asleep, fall asleep You're no fun, you're no fun You're no fun, you're no fun, you're no fun You're no fun, you're no fun You're no fun, you're no fun, you're no fun I guess everybody's week must have been pretty rough 'Cause everybody is drunk, loud and pissed off I know you hate to be impressed with someone else, other than yourself But you know, trying to hold back on being an asshole helps Fear of sleep, fear of sleep, fear of sleep Fear of sleep, where'd you go? Fear of sleep Oh, fear of sleep, so you know, I'm not done Here we go, here you come Fall asleep, fall asleep, fall asleep You're no fun, you're no fun You're no fun, you're no fun, you're no fun You're no fun, you're no fun You're no fun, you're no fun, you're no fun You're no fun, you're no fun You're no fun, you're no fun, you're no fun You're no fun, you're no fun"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.0973,0.879,2,-3.621,1,0.0506,0.00322,0.205,0.154,0.31,75.164,3tnUsAszMnLHweoZ2DztjW,https://api.spotify.com/v1/audio-analysis/3tnUsAszMnLHweoZ2DztjW,4,,,1,273133,FALSE,https://api.spotify.com/v1/tracks/3tnUsAszMnLHweoZ2DztjW,FALSE,15 Minutes,https://p.scdn.co/mp3-preview/fc7d27c4c7472f9b58a9eb82267fdbd965f90f9f?cid=5d531eb87ca340cb8e8e1faad7bed4fa,11,track,spotify:track:3tnUsAszMnLHweoZ2DztjW,https://open.spotify.com/track/3tnUsAszMnLHweoZ2DztjW,First Impressions Of Earth,D,major,D major,"It was all just a dream, oh no Yet I wish it was real All my pets they were there and they smiled Take a shit, it was fine Everybody's so inviting They've got it in for me, I know It's not that I don't really love you It's just that I don't really know The hateful things you think you want to say, yeah Time will turn them into jokes, yeah Yes, it was all just a dream, oh, I know Was it real? I don't know, I hope so Here we go, can I play? Can I watch? I would like one night in your life I saw worlds, they don't stop, they're like us They go fast like a sun that's been shot Everybody at the party Shouldn't worry if I'm there Everybody at the party Shouldn't worry what I wear 'Cause today they'll talk about us And tomorrow they won't care This whole life, is it a dream? I can't tell I got up, then I waved, then I fell I recall, you were all there with me Overjoyed and at peace First time around, second took too long Third time's a charm, circle of fourths Five days to rehearse, six to make it work Seven notes in a scale, eight in some countries Nine in fancy keys, ten years we've been friends Eleven seconds to Hell and of course, twelve major chords"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.404,0.889,4,-3.128,1,0.046,1.05e-5,0.685,0.0935,0.307,135.007,5dGb7ZtamFp0B1MdxjiMFv,https://api.spotify.com/v1/audio-analysis/5dGb7ZtamFp0B1MdxjiMFv,4,,,1,265773,FALSE,https://api.spotify.com/v1/tracks/5dGb7ZtamFp0B1MdxjiMFv,FALSE,Ize of the World,https://p.scdn.co/mp3-preview/35368df4701b2c2cd84790d90e91dd9851dbbb89?cid=5d531eb87ca340cb8e8e1faad7bed4fa,12,track,spotify:track:5dGb7ZtamFp0B1MdxjiMFv,https://open.spotify.com/track/5dGb7ZtamFp0B1MdxjiMFv,First Impressions Of Earth,E,major,E major,"I think I know what you mean, but watch what you say 'Cause they'll be trying to knock you down in some way Sometimes it feels like the world is falling asleep How do you wake someone up from inside a dream? Your mind would wander and search for its place in the night Your body followed this feeling like following light Once that your music was born, it followed you 'round And then it gave your activities meaning and let you be loud You're sad but you smile, it's not in your eyes Your eyeballs don't change, it's the muscles around your eyes An egg to fertilize A pulse to stabilize A body to deodorize A life to scrutinize A child to criticize Young adults to modernize! Citizens to terrorize Generations to desensitize Your dreams are sweet and obsessed and you're overworked You're over taken by visions of being overlooked How disappointed would D.I.D.I.P.P. be To see such our power in our hands all wasted on greed? Am I a prisoner to instincts or do my thoughts just live As free and detached as boats to the dock? Just like the music was born and detached from your heart Is your free time to free minds or for falling apart? Night after night, you turn off the light You don't fall asleep right away, ""Are we, are we done?"" A desk to organize A product to advertise A market to monopolize Movie stars to idolize Leaders to scandalize Enemies to neutralize No time to apologize Fury to tranquilize! Weapons to synchronize Cities to vapori–"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.628,0.744,9,-4.574,1,0.0313,0.398,0.0025,0.263,0.535,124.975,2u3761q6PyE2qQhfcrL5oL,https://api.spotify.com/v1/audio-analysis/2u3761q6PyE2qQhfcrL5oL,4,,,1,186000,FALSE,https://api.spotify.com/v1/tracks/2u3761q6PyE2qQhfcrL5oL,FALSE,Evening Sun,https://p.scdn.co/mp3-preview/981ea3b078826178d2ecb65982eefc6b959e3fe6?cid=5d531eb87ca340cb8e8e1faad7bed4fa,13,track,spotify:track:2u3761q6PyE2qQhfcrL5oL,https://open.spotify.com/track/2u3761q6PyE2qQhfcrL5oL,First Impressions Of Earth,A,major,A major,"They love you or they hate you, but they will never let you be They'll thrill you or sedate you, but they will never let you see In the evening sun Amber evening sun Encourage and derange you, watch you walking scared alone Despite intimidation, pleased to watch you dance alone In the evening sun Amber evening sun Go your separate way now Someday you'll come back And I'll be dreaming I was sunburned I don't wanna break your heart in Break your heart in two halves Keep one half and give one half to me I like the summer, miss the summer Tell me, what'd you do? Nothing? Me, too All actors they're pretending and singers they will sometimes lie Kids are always honest 'cause they don't think they're ever gonna die Oh, you're the prettiest, smartest captain of the team I love you more than being seventeen In the evening sun Amber evening sun In the evening sun"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,6jb1VsNC9eH2A1PnHUZJkC,album,,2006-01-03,2006,day,0.298,0.833,11,-3.923,1,0.0454,1.45e-4,0.426,0.136,0.894,137.848,3TVWYsExbNGiaKKIIlJgnV,https://api.spotify.com/v1/audio-analysis/3TVWYsExbNGiaKKIIlJgnV,4,,,1,191693,FALSE,https://api.spotify.com/v1/tracks/3TVWYsExbNGiaKKIIlJgnV,FALSE,Red Light,https://p.scdn.co/mp3-preview/850bcff5a52a4e36623c8d3195dfc2b956f4d07c?cid=5d531eb87ca340cb8e8e1faad7bed4fa,14,track,spotify:track:3TVWYsExbNGiaKKIIlJgnV,https://open.spotify.com/track/3TVWYsExbNGiaKKIIlJgnV,First Impressions Of Earth,B,major,B major,"Two could be complete without the rest of the world Two could be complete without the rest of the world Do it for the people that have died for your sake An entire generation that has nothing to say How'd you make your way to me? Oh, let's say you made a deal with me And I got your name and your home address Oh, you're all trashed up with your big red belt I would almost say that you might need help I could drop you off at the next red light If it don't make sense or it don't feel right All the girls could never make me love them the way I love you Can't you see the sky is not the limit no more? I can see the elevator crash through the floor I can still see yesterday, sailing away Seven billion people who got nothing to say Are you coming on to me? Well, I saw your face, then I heard that song It was so inviting, it hurt my bones Well, it looks like you but your eyes are gray And your hair is gone but your mind's okay Yes, I like your smile but your forehead's cold I don't want you to be afraid and go I would cheat and lie and steal, now I'll stay at home and kneel for you I was waiting for my baby to arrive Right by my side Oh, please, leave me alone tonight Forget the past Two could be complete without the rest of the world Oh, you know I said it just to get you to laugh Do it for the people that have died for your sake An entire generation of entertainers to blame The light is red, the camera's on Get yourself a lawyer and a gun Hate your friend's new friends like everyone Childhood's end can be so competitive Oh, the sky's not the limit and you're never gonna guess what is, oh"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,3HFbH1loOUbqCyPsLuHLLh,album,,2003-10-28,2003,day,0.547,0.596,11,-6.044,1,0.0339,8.02e-5,0.739,0.273,0.584,116.17,78Gzxi27GuNHTfkn2BylG4,https://api.spotify.com/v1/audio-analysis/78Gzxi27GuNHTfkn2BylG4,4,,,1,169506,FALSE,https://api.spotify.com/v1/tracks/78Gzxi27GuNHTfkn2BylG4,FALSE,What Ever Happened?,https://p.scdn.co/mp3-preview/ffe190545e45786d9ce5f4bb0a219469fc0fec0b?cid=5d531eb87ca340cb8e8e1faad7bed4fa,1,track,spotify:track:78Gzxi27GuNHTfkn2BylG4,https://open.spotify.com/track/78Gzxi27GuNHTfkn2BylG4,Room On Fire,B,major,B major,"I wanna be forgotten And I don't wanna be reminded You say, ""Please don't make this harder"" No, I won't yet I wanna be beside her She wanna be admired You say, ""Please don't make this harder"" No, I won't yet Oh, dear, is it really all true? Did they offend us and they want it to sound new? Top ten ideas for countdown shows Whose culture is this and does anybody know? I wait and tell myself, ""life ain't chess"" But no one comes in and yes, you're alone You don't miss me, I know Oh, Tennessee, what did you write? I come together in the middle of the night Oh, that's an ending that I can't write 'Cause I've got you to let me down I wanna be forgotten And I don't want to be reminded You say, ""Please don't make this harder"" No, I won't yet I wanna be beside her She wanna be admired I said, ""Please don't make this harder"" No, I won't yet"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,3HFbH1loOUbqCyPsLuHLLh,album,,2003-10-28,2003,day,0.489,0.649,9,-5.11,1,0.0336,6.03e-4,0.713,0.101,0.77,158.009,57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/audio-analysis/57Xjny5yNzAcsxnusKmAfA,4,,,1,219826,FALSE,https://api.spotify.com/v1/tracks/57Xjny5yNzAcsxnusKmAfA,FALSE,Reptilia,https://p.scdn.co/mp3-preview/94920a4d8e186d8e7e641c7872627ed7833d511e?cid=5d531eb87ca340cb8e8e1faad7bed4fa,2,track,spotify:track:57Xjny5yNzAcsxnusKmAfA,https://open.spotify.com/track/57Xjny5yNzAcsxnusKmAfA,Room On Fire,A,major,A major,"He seemed impressed by the way you came in ""Tell us a story, I know you're not boring"" I was afraid that you would not insist ""You sound so sleepy, just take this, now leave me"" I said please don't slow me down if I'm going too fast You're in a strange part of our town Yeah, the night's not over, you're not trying hard enough Our lives are changing lanes, you ran me off the road The wait is over, I'm now taking over You're no longer laughing, I'm not drowning fast enough Now every time that I look at myself ""I thought I told you, this world is not for you"" The room is on fire as she's fixing her hair ""You sound so angry, just calm down, you found me"" I said please don't slow me down if I'm going too fast You're in a strange part of our town Yeah, the night's not over, you're not trying hard enough Our lives are changing lanes, you ran me off the road The wait is over, I'm now taking over You're no longer laughing, I'm not drowning fast enough"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,3HFbH1loOUbqCyPsLuHLLh,album,,2003-10-28,2003,day,0.675,0.535,1,-6.109,1,0.0376,0.00329,0.719,0.104,0.914,105.921,6DUKQUhWqUySYngLXLNwP2,https://api.spotify.com/v1/audio-analysis/6DUKQUhWqUySYngLXLNwP2,4,,,1,207133,FALSE,https://api.spotify.com/v1/tracks/6DUKQUhWqUySYngLXLNwP2,FALSE,Automatic Stop,https://p.scdn.co/mp3-preview/719c5f8932774629b08eaa7ee627759240bbbfca?cid=5d531eb87ca340cb8e8e1faad7bed4fa,3,track,spotify:track:6DUKQUhWqUySYngLXLNwP2,https://open.spotify.com/track/6DUKQUhWqUySYngLXLNwP2,Room On Fire,C#,major,C# major,"So many fish there in the sea I wanted you, you wanted me That's just a phase, it's got to pass I was a train moving too fast Didn't understand what to see Yeah, then I got a different view It's you... no Wait, I'm not gonna give it a break I'm not your friend, I never was I said wait, I'm not gonna give it a break I'm not your friend, I never was, no So many fish there in the sea She wanted him, he wanted me That's just a phase, it's got to pass I was a train moving too fast Yeah, I know you warned me but this is too important Now I got a different view It's you Why can't you wait? I'm not gonna give it a break I'm not your friend, I never was I said wait, I'm not gonna give it a break I'm not your friend, I never was"
